Date,Min Delay,Min Gap,Hour,Month,DayFriday,DayMonday,DaySaturday,DaySunday,DayThursday,DayTuesday,DayWednesday
2023-06-24T00:00:00Z,0,0,18,June,0,0,1,0,0,0,0
2023-06-24T00:00:00Z,0,0,18,June,0,0,1,0,0,0,0
2023-06-24T00:00:00Z,0,0,18,June,0,0,1,0,0,0,0
2023-06-24T00:00:00Z,0,0,18,June,0,0,1,0,0,0,0
2023-06-24T00:00:00Z,0,0,18,June,0,0,1,0,0,0,0
2023-06-24T00:00:00Z,6,10,19,June,0,0,1,0,0,0,0
2023-06-24T00:00:00Z,3,8,19,June,0,0,1,0,0,0,0
2023-06-24T00:00:00Z,3,8,19,June,0,0,1,0,0,0,0
2023-06-24T00:00:00Z,0,0,19,June,0,0,1,0,0,0,0
2023-06-24T00:00:00Z,0,0,19,June,0,0,1,0,0,0,0
2023-06-24T00:00:00Z,5,10,19,June,0,0,1,0,0,0,0
2023-06-24T00:00:00Z,6,11,19,June,0,0,1,0,0,0,0
2023-06-24T00:00:00Z,3,8,20,June,0,0,1,0,0,0,0
2023-06-24T00:00:00Z,0,0,20,June,0,0,1,0,0,0,0
2023-06-24T00:00:00Z,3,8,20,June,0,0,1,0,0,0,0
2023-06-24T00:00:00Z,5,10,20,June,0,0,1,0,0,0,0
2023-06-24T00:00:00Z,0,0,20,June,0,0,1,0,0,0,0
2023-06-24T00:00:00Z,0,0,21,June,0,0,1,0,0,0,0
2023-06-24T00:00:00Z,0,0,21,June,0,0,1,0,0,0,0
2023-06-24T00:00:00Z,103,109,21,June,0,0,1,0,0,0,0
2023-06-24T00:00:00Z,0,0,21,June,0,0,1,0,0,0,0
2023-06-24T00:00:00Z,0,0,21,June,0,0,1,0,0,0,0
2023-06-24T00:00:00Z,0,0,22,June,0,0,1,0,0,0,0
2023-06-24T00:00:00Z,6,12,22,June,0,0,1,0,0,0,0
2023-06-24T00:00:00Z,0,0,22,June,0,0,1,0,0,0,0
2023-06-24T00:00:00Z,18,24,23,June,0,0,1,0,0,0,0
2023-06-24T00:00:00Z,5,11,23,June,0,0,1,0,0,0,0
2023-06-24T00:00:00Z,0,0,23,June,0,0,1,0,0,0,0
2023-06-24T00:00:00Z,0,0,23,June,0,0,1,0,0,0,0
2023-06-24T00:00:00Z,0,0,23,June,0,0,1,0,0,0,0
2023-06-24T00:00:00Z,4,10,23,June,0,0,1,0,0,0,0
2023-06-24T00:00:00Z,0,0,23,June,0,0,1,0,0,0,0
2023-06-24T00:00:00Z,0,0,23,June,0,0,1,0,0,0,0
2023-06-24T00:00:00Z,0,0,0,June,0,0,1,0,0,0,0
2023-06-24T00:00:00Z,0,0,0,June,0,0,1,0,0,0,0
2023-06-24T00:00:00Z,10,16,0,June,0,0,1,0,0,0,0
2023-06-24T00:00:00Z,0,0,1,June,0,0,1,0,0,0,0
2023-06-24T00:00:00Z,0,0,1,June,0,0,1,0,0,0,0
2023-06-24T00:00:00Z,0,0,1,June,0,0,1,0,0,0,0
2023-06-24T00:00:00Z,0,0,1,June,0,0,1,0,0,0,0
2023-06-24T00:00:00Z,3,10,8,June,0,0,1,0,0,0,0
2023-06-24T00:00:00Z,5,12,21,June,0,0,1,0,0,0,0
2023-06-24T00:00:00Z,0,0,0,June,0,0,1,0,0,0,0
2023-06-25T00:00:00Z,0,0,2,June,0,0,0,1,0,0,0
2023-06-25T00:00:00Z,0,0,11,June,0,0,0,1,0,0,0
2023-06-25T00:00:00Z,0,0,7,June,0,0,0,1,0,0,0
2023-06-25T00:00:00Z,0,0,15,June,0,0,0,1,0,0,0
2023-06-25T00:00:00Z,0,0,8,June,0,0,0,1,0,0,0
2023-06-25T00:00:00Z,0,0,21,June,0,0,0,1,0,0,0
2023-06-25T00:00:00Z,7,14,0,June,0,0,0,1,0,0,0
2023-06-25T00:00:00Z,0,0,8,June,0,0,0,1,0,0,0
2023-06-25T00:00:00Z,0,0,8,June,0,0,0,1,0,0,0
2023-06-25T00:00:00Z,0,0,9,June,0,0,0,1,0,0,0
2023-06-25T00:00:00Z,4,8,9,June,0,0,0,1,0,0,0
2023-06-25T00:00:00Z,0,0,9,June,0,0,0,1,0,0,0
2023-06-25T00:00:00Z,4,8,9,June,0,0,0,1,0,0,0
2023-06-25T00:00:00Z,0,0,11,June,0,0,0,1,0,0,0
2023-06-25T00:00:00Z,5,9,11,June,0,0,0,1,0,0,0
2023-06-25T00:00:00Z,3,7,11,June,0,0,0,1,0,0,0
2023-06-25T00:00:00Z,4,8,11,June,0,0,0,1,0,0,0
2023-06-25T00:00:00Z,5,9,11,June,0,0,0,1,0,0,0
2023-06-25T00:00:00Z,0,0,12,June,0,0,0,1,0,0,0
2023-06-25T00:00:00Z,5,9,12,June,0,0,0,1,0,0,0
2023-06-25T00:00:00Z,0,0,12,June,0,0,0,1,0,0,0
2023-06-25T00:00:00Z,0,0,12,June,0,0,0,1,0,0,0
2023-06-25T00:00:00Z,3,7,13,June,0,0,0,1,0,0,0
2023-06-25T00:00:00Z,9,13,13,June,0,0,0,1,0,0,0
2023-06-25T00:00:00Z,0,0,13,June,0,0,0,1,0,0,0
2023-06-25T00:00:00Z,5,9,14,June,0,0,0,1,0,0,0
2023-06-25T00:00:00Z,0,0,14,June,0,0,0,1,0,0,0
2023-06-25T00:00:00Z,4,8,14,June,0,0,0,1,0,0,0
2023-06-25T00:00:00Z,0,0,15,June,0,0,0,1,0,0,0
2023-06-25T00:00:00Z,3,7,15,June,0,0,0,1,0,0,0
2023-06-25T00:00:00Z,0,0,15,June,0,0,0,1,0,0,0
2023-06-25T00:00:00Z,0,0,15,June,0,0,0,1,0,0,0
2023-06-25T00:00:00Z,0,0,15,June,0,0,0,1,0,0,0
2023-06-25T00:00:00Z,4,8,16,June,0,0,0,1,0,0,0
2023-06-25T00:00:00Z,5,9,16,June,0,0,0,1,0,0,0
2023-06-25T00:00:00Z,0,0,16,June,0,0,0,1,0,0,0
2023-06-25T00:00:00Z,0,0,17,June,0,0,0,1,0,0,0
2023-06-25T00:00:00Z,23,27,17,June,0,0,0,1,0,0,0
2023-06-25T00:00:00Z,0,0,17,June,0,0,0,1,0,0,0
2023-06-25T00:00:00Z,4,4,17,June,0,0,0,1,0,0,0
2023-06-25T00:00:00Z,0,0,17,June,0,0,0,1,0,0,0
2023-06-25T00:00:00Z,0,0,18,June,0,0,0,1,0,0,0
2023-06-25T00:00:00Z,0,0,18,June,0,0,0,1,0,0,0
2023-06-25T00:00:00Z,0,0,18,June,0,0,0,1,0,0,0
2023-06-25T00:00:00Z,3,8,18,June,0,0,0,1,0,0,0
2023-06-25T00:00:00Z,0,0,19,June,0,0,0,1,0,0,0
2023-06-25T00:00:00Z,4,8,19,June,0,0,0,1,0,0,0
2023-06-25T00:00:00Z,4,8,19,June,0,0,0,1,0,0,0
2023-06-25T00:00:00Z,4,9,19,June,0,0,0,1,0,0,0
2023-06-25T00:00:00Z,0,0,20,June,0,0,0,1,0,0,0
2023-06-25T00:00:00Z,0,0,20,June,0,0,0,1,0,0,0
2023-06-25T00:00:00Z,0,0,21,June,0,0,0,1,0,0,0
2023-06-25T00:00:00Z,0,0,22,June,0,0,0,1,0,0,0
2023-06-25T00:00:00Z,14,20,22,June,0,0,0,1,0,0,0
2023-06-25T00:00:00Z,5,11,23,June,0,0,0,1,0,0,0
2023-06-25T00:00:00Z,5,11,23,June,0,0,0,1,0,0,0
2023-06-25T00:00:00Z,0,0,23,June,0,0,0,1,0,0,0
2023-06-25T00:00:00Z,5,11,23,June,0,0,0,1,0,0,0
2023-06-25T00:00:00Z,0,0,0,June,0,0,0,1,0,0,0
2023-06-25T00:00:00Z,0,0,0,June,0,0,0,1,0,0,0
2023-06-25T00:00:00Z,5,11,0,June,0,0,0,1,0,0,0
2023-06-25T00:00:00Z,6,12,0,June,0,0,0,1,0,0,0
2023-06-25T00:00:00Z,6,12,0,June,0,0,0,1,0,0,0
2023-06-25T00:00:00Z,0,0,0,June,0,0,0,1,0,0,0
2023-06-25T00:00:00Z,0,0,1,June,0,0,0,1,0,0,0
2023-06-25T00:00:00Z,0,0,1,June,0,0,0,1,0,0,0
2023-06-25T00:00:00Z,0,0,1,June,0,0,0,1,0,0,0
2023-06-25T00:00:00Z,0,0,1,June,0,0,0,1,0,0,0
2023-06-25T00:00:00Z,0,0,1,June,0,0,0,1,0,0,0
2023-06-25T00:00:00Z,6,13,18,June,0,0,0,1,0,0,0
2023-06-26T00:00:00Z,5,10,5,June,0,1,0,0,0,0,0
2023-06-26T00:00:00Z,5,10,6,June,0,1,0,0,0,0,0
2023-06-26T00:00:00Z,5,10,6,June,0,1,0,0,0,0,0
2023-06-26T00:00:00Z,0,0,6,June,0,1,0,0,0,0,0
2023-06-26T00:00:00Z,0,0,6,June,0,1,0,0,0,0,0
2023-06-26T00:00:00Z,5,10,15,June,0,1,0,0,0,0,0
2023-06-26T00:00:00Z,0,0,6,June,0,1,0,0,0,0,0
2023-06-26T00:00:00Z,0,0,7,June,0,1,0,0,0,0,0
2023-06-26T00:00:00Z,3,5,7,June,0,1,0,0,0,0,0
2023-06-26T00:00:00Z,0,0,8,June,0,1,0,0,0,0,0
2023-06-26T00:00:00Z,0,0,8,June,0,1,0,0,0,0,0
2023-06-26T00:00:00Z,3,6,8,June,0,1,0,0,0,0,0
2023-06-26T00:00:00Z,0,0,8,June,0,1,0,0,0,0,0
2023-06-26T00:00:00Z,0,0,8,June,0,1,0,0,0,0,0
2023-06-26T00:00:00Z,0,0,9,June,0,1,0,0,0,0,0
2023-06-26T00:00:00Z,0,0,9,June,0,1,0,0,0,0,0
2023-06-26T00:00:00Z,0,0,10,June,0,1,0,0,0,0,0
2023-06-26T00:00:00Z,0,0,11,June,0,1,0,0,0,0,0
2023-06-26T00:00:00Z,0,0,12,June,0,1,0,0,0,0,0
2023-06-26T00:00:00Z,0,0,13,June,0,1,0,0,0,0,0
2023-06-26T00:00:00Z,7,12,14,June,0,1,0,0,0,0,0
2023-06-26T00:00:00Z,6,11,14,June,0,1,0,0,0,0,0
2023-06-26T00:00:00Z,0,0,14,June,0,1,0,0,0,0,0
2023-06-26T00:00:00Z,3,6,15,June,0,1,0,0,0,0,0
2023-06-26T00:00:00Z,0,0,15,June,0,1,0,0,0,0,0
2023-06-26T00:00:00Z,20,23,16,June,0,1,0,0,0,0,0
2023-06-26T00:00:00Z,24,27,16,June,0,1,0,0,0,0,0
2023-06-26T00:00:00Z,0,0,16,June,0,1,0,0,0,0,0
2023-06-26T00:00:00Z,0,0,16,June,0,1,0,0,0,0,0
2023-06-26T00:00:00Z,6,9,16,June,0,1,0,0,0,0,0
2023-06-26T00:00:00Z,15,18,16,June,0,1,0,0,0,0,0
2023-06-26T00:00:00Z,0,0,16,June,0,1,0,0,0,0,0
2023-06-26T00:00:00Z,0,0,17,June,0,1,0,0,0,0,0
2023-06-26T00:00:00Z,0,0,17,June,0,1,0,0,0,0,0
2023-06-26T00:00:00Z,0,0,17,June,0,1,0,0,0,0,0
2023-06-26T00:00:00Z,3,6,18,June,0,1,0,0,0,0,0
2023-06-26T00:00:00Z,0,0,18,June,0,1,0,0,0,0,0
2023-06-26T00:00:00Z,0,0,18,June,0,1,0,0,0,0,0
2023-06-26T00:00:00Z,6,9,19,June,0,1,0,0,0,0,0
2023-06-26T00:00:00Z,4,9,19,June,0,1,0,0,0,0,0
2023-06-26T00:00:00Z,46,51,19,June,0,1,0,0,0,0,0
2023-06-26T00:00:00Z,0,0,19,June,0,1,0,0,0,0,0
2023-06-26T00:00:00Z,0,0,20,June,0,1,0,0,0,0,0
2023-06-26T00:00:00Z,0,0,20,June,0,1,0,0,0,0,0
2023-06-26T00:00:00Z,5,10,21,June,0,1,0,0,0,0,0
2023-06-26T00:00:00Z,0,0,21,June,0,1,0,0,0,0,0
2023-06-26T00:00:00Z,0,0,21,June,0,1,0,0,0,0,0
2023-06-26T00:00:00Z,0,0,22,June,0,1,0,0,0,0,0
2023-06-26T00:00:00Z,7,14,22,June,0,1,0,0,0,0,0
2023-06-26T00:00:00Z,0,0,22,June,0,1,0,0,0,0,0
2023-06-26T00:00:00Z,0,0,22,June,0,1,0,0,0,0,0
2023-06-26T00:00:00Z,0,0,23,June,0,1,0,0,0,0,0
2023-06-26T00:00:00Z,0,0,23,June,0,1,0,0,0,0,0
2023-06-26T00:00:00Z,0,0,23,June,0,1,0,0,0,0,0
2023-06-26T00:00:00Z,0,0,23,June,0,1,0,0,0,0,0
2023-06-26T00:00:00Z,0,0,0,June,0,1,0,0,0,0,0
2023-06-26T00:00:00Z,0,0,1,June,0,1,0,0,0,0,0
2023-06-26T00:00:00Z,7,14,1,June,0,1,0,0,0,0,0
2023-06-26T00:00:00Z,0,0,1,June,0,1,0,0,0,0,0
2023-06-26T00:00:00Z,0,0,1,June,0,1,0,0,0,0,0
2023-06-26T00:00:00Z,30,0,1,June,0,1,0,0,0,0,0
2023-06-26T00:00:00Z,3,5,7,June,0,1,0,0,0,0,0
2023-06-26T00:00:00Z,0,0,19,June,0,1,0,0,0,0,0
2023-06-27T00:00:00Z,0,0,2,June,0,0,0,0,0,1,0
2023-06-27T00:00:00Z,10,15,5,June,0,0,0,0,0,1,0
2023-06-27T00:00:00Z,0,0,4,June,0,0,0,0,0,1,0
2023-06-27T00:00:00Z,5,10,6,June,0,0,0,0,0,1,0
2023-06-27T00:00:00Z,6,0,5,June,0,0,0,0,0,1,0
2023-06-27T00:00:00Z,5,10,7,June,0,0,0,0,0,1,0
2023-06-27T00:00:00Z,0,0,5,June,0,0,0,0,0,1,0
2023-06-27T00:00:00Z,24,28,6,June,0,0,0,0,0,1,0
2023-06-27T00:00:00Z,0,0,6,June,0,0,0,0,0,1,0
2023-06-27T00:00:00Z,3,6,6,June,0,0,0,0,0,1,0
2023-06-27T00:00:00Z,0,0,6,June,0,0,0,0,0,1,0
2023-06-27T00:00:00Z,0,0,6,June,0,0,0,0,0,1,0
2023-06-27T00:00:00Z,0,0,7,June,0,0,0,0,0,1,0
2023-06-27T00:00:00Z,0,0,7,June,0,0,0,0,0,1,0
2023-06-27T00:00:00Z,0,0,8,June,0,0,0,0,0,1,0
2023-06-27T00:00:00Z,0,0,8,June,0,0,0,0,0,1,0
2023-06-27T00:00:00Z,5,8,8,June,0,0,0,0,0,1,0
2023-06-27T00:00:00Z,14,17,8,June,0,0,0,0,0,1,0
2023-06-27T00:00:00Z,0,0,9,June,0,0,0,0,0,1,0
2023-06-27T00:00:00Z,4,8,9,June,0,0,0,0,0,1,0
2023-06-27T00:00:00Z,0,0,9,June,0,0,0,0,0,1,0
2023-06-27T00:00:00Z,0,0,10,June,0,0,0,0,0,1,0
2023-06-27T00:00:00Z,0,0,10,June,0,0,0,0,0,1,0
2023-06-27T00:00:00Z,0,0,10,June,0,0,0,0,0,1,0
2023-06-27T00:00:00Z,5,8,10,June,0,0,0,0,0,1,0
2023-06-27T00:00:00Z,0,0,10,June,0,0,0,0,0,1,0
2023-06-27T00:00:00Z,6,11,11,June,0,0,0,0,0,1,0
2023-06-27T00:00:00Z,0,0,11,June,0,0,0,0,0,1,0
2023-06-27T00:00:00Z,0,0,11,June,0,0,0,0,0,1,0
2023-06-27T00:00:00Z,0,0,11,June,0,0,0,0,0,1,0
2023-06-27T00:00:00Z,0,0,13,June,0,0,0,0,0,1,0
2023-06-27T00:00:00Z,0,0,13,June,0,0,0,0,0,1,0
2023-06-27T00:00:00Z,0,0,13,June,0,0,0,0,0,1,0
2023-06-27T00:00:00Z,0,0,14,June,0,0,0,0,0,1,0
2023-06-27T00:00:00Z,5,9,15,June,0,0,0,0,0,1,0
2023-06-27T00:00:00Z,0,0,15,June,0,0,0,0,0,1,0
2023-06-27T00:00:00Z,4,7,16,June,0,0,0,0,0,1,0
2023-06-27T00:00:00Z,3,6,16,June,0,0,0,0,0,1,0
2023-06-27T00:00:00Z,3,6,16,June,0,0,0,0,0,1,0
2023-06-27T00:00:00Z,4,7,16,June,0,0,0,0,0,1,0
2023-06-27T00:00:00Z,0,0,16,June,0,0,0,0,0,1,0
2023-06-27T00:00:00Z,0,0,16,June,0,0,0,0,0,1,0
2023-06-27T00:00:00Z,0,0,16,June,0,0,0,0,0,1,0
2023-06-27T00:00:00Z,0,0,16,June,0,0,0,0,0,1,0
2023-06-27T00:00:00Z,3,6,17,June,0,0,0,0,0,1,0
2023-06-27T00:00:00Z,0,0,17,June,0,0,0,0,0,1,0
2023-06-27T00:00:00Z,0,0,18,June,0,0,0,0,0,1,0
2023-06-27T00:00:00Z,0,0,18,June,0,0,0,0,0,1,0
2023-06-27T00:00:00Z,0,0,18,June,0,0,0,0,0,1,0
2023-06-27T00:00:00Z,6,9,19,June,0,0,0,0,0,1,0
2023-06-27T00:00:00Z,3,6,19,June,0,0,0,0,0,1,0
2023-06-27T00:00:00Z,4,9,19,June,0,0,0,0,0,1,0
2023-06-27T00:00:00Z,0,0,20,June,0,0,0,0,0,1,0
2023-06-27T00:00:00Z,0,0,20,June,0,0,0,0,0,1,0
2023-06-27T00:00:00Z,0,0,21,June,0,0,0,0,0,1,0
2023-06-27T00:00:00Z,4,9,21,June,0,0,0,0,0,1,0
2023-06-27T00:00:00Z,0,0,21,June,0,0,0,0,0,1,0
2023-06-27T00:00:00Z,7,14,21,June,0,0,0,0,0,1,0
2023-06-27T00:00:00Z,0,0,21,June,0,0,0,0,0,1,0
2023-06-27T00:00:00Z,0,0,21,June,0,0,0,0,0,1,0
2023-06-27T00:00:00Z,0,0,21,June,0,0,0,0,0,1,0
2023-06-27T00:00:00Z,0,0,22,June,0,0,0,0,0,1,0
2023-06-27T00:00:00Z,6,13,22,June,0,0,0,0,0,1,0
2023-06-27T00:00:00Z,4,11,22,June,0,0,0,0,0,1,0
2023-06-27T00:00:00Z,4,11,22,June,0,0,0,0,0,1,0
2023-06-27T00:00:00Z,0,0,22,June,0,0,0,0,0,1,0
2023-06-27T00:00:00Z,0,0,22,June,0,0,0,0,0,1,0
2023-06-27T00:00:00Z,0,0,22,June,0,0,0,0,0,1,0
2023-06-27T00:00:00Z,0,0,22,June,0,0,0,0,0,1,0
2023-06-27T00:00:00Z,0,0,23,June,0,0,0,0,0,1,0
2023-06-27T00:00:00Z,0,0,0,June,0,0,0,0,0,1,0
2023-06-27T00:00:00Z,0,0,0,June,0,0,0,0,0,1,0
2023-06-27T00:00:00Z,0,0,0,June,0,0,0,0,0,1,0
2023-06-27T00:00:00Z,7,14,0,June,0,0,0,0,0,1,0
2023-06-27T00:00:00Z,0,0,1,June,0,0,0,0,0,1,0
2023-06-27T00:00:00Z,0,0,1,June,0,0,0,0,0,1,0
2023-06-28T00:00:00Z,0,0,2,June,0,0,0,0,0,0,1
2023-06-28T00:00:00Z,0,0,7,June,0,0,0,0,0,0,1
2023-06-28T00:00:00Z,0,0,5,June,0,0,0,0,0,0,1
2023-06-28T00:00:00Z,24,31,13,June,0,0,0,0,0,0,1
2023-06-28T00:00:00Z,3,6,5,June,0,0,0,0,0,0,1
2023-06-28T00:00:00Z,0,0,22,June,0,0,0,0,0,0,1
2023-06-28T00:00:00Z,2,4,6,June,0,0,0,0,0,0,1
2023-06-28T00:00:00Z,3,6,7,June,0,0,0,0,0,0,1
2023-06-28T00:00:00Z,5,8,8,June,0,0,0,0,0,0,1
2023-06-28T00:00:00Z,0,0,8,June,0,0,0,0,0,0,1
2023-06-28T00:00:00Z,0,0,8,June,0,0,0,0,0,0,1
2023-06-28T00:00:00Z,4,7,9,June,0,0,0,0,0,0,1
2023-06-28T00:00:00Z,0,0,9,June,0,0,0,0,0,0,1
2023-06-28T00:00:00Z,4,7,10,June,0,0,0,0,0,0,1
2023-06-28T00:00:00Z,0,0,11,June,0,0,0,0,0,0,1
2023-06-28T00:00:00Z,0,0,12,June,0,0,0,0,0,0,1
2023-06-28T00:00:00Z,0,0,13,June,0,0,0,0,0,0,1
2023-06-28T00:00:00Z,0,0,14,June,0,0,0,0,0,0,1
2023-06-28T00:00:00Z,0,0,15,June,0,0,0,0,0,0,1
2023-06-28T00:00:00Z,5,8,15,June,0,0,0,0,0,0,1
2023-06-28T00:00:00Z,0,0,16,June,0,0,0,0,0,0,1
2023-06-28T00:00:00Z,0,0,16,June,0,0,0,0,0,0,1
2023-06-28T00:00:00Z,3,6,16,June,0,0,0,0,0,0,1
2023-06-28T00:00:00Z,9,12,16,June,0,0,0,0,0,0,1
2023-06-28T00:00:00Z,0,0,17,June,0,0,0,0,0,0,1
2023-06-28T00:00:00Z,0,0,17,June,0,0,0,0,0,0,1
2023-06-28T00:00:00Z,7,10,17,June,0,0,0,0,0,0,1
2023-06-28T00:00:00Z,0,0,17,June,0,0,0,0,0,0,1
2023-06-28T00:00:00Z,8,11,18,June,0,0,0,0,0,0,1
2023-06-28T00:00:00Z,17,20,18,June,0,0,0,0,0,0,1
2023-06-28T00:00:00Z,9,14,18,June,0,0,0,0,0,0,1
2023-06-28T00:00:00Z,6,9,18,June,0,0,0,0,0,0,1
2023-06-28T00:00:00Z,10,15,19,June,0,0,0,0,0,0,1
2023-06-28T00:00:00Z,3,8,19,June,0,0,0,0,0,0,1
2023-06-28T00:00:00Z,0,0,20,June,0,0,0,0,0,0,1
2023-06-28T00:00:00Z,0,0,20,June,0,0,0,0,0,0,1
2023-06-28T00:00:00Z,0,0,20,June,0,0,0,0,0,0,1
2023-06-28T00:00:00Z,0,0,20,June,0,0,0,0,0,0,1
2023-06-28T00:00:00Z,0,0,21,June,0,0,0,0,0,0,1
2023-06-28T00:00:00Z,3,8,21,June,0,0,0,0,0,0,1
2023-06-28T00:00:00Z,0,0,21,June,0,0,0,0,0,0,1
2023-06-28T00:00:00Z,4,9,21,June,0,0,0,0,0,0,1
2023-06-28T00:00:00Z,11,16,21,June,0,0,0,0,0,0,1
2023-06-28T00:00:00Z,0,0,21,June,0,0,0,0,0,0,1
2023-06-28T00:00:00Z,5,10,21,June,0,0,0,0,0,0,1
2023-06-28T00:00:00Z,0,0,21,June,0,0,0,0,0,0,1
2023-06-28T00:00:00Z,5,10,21,June,0,0,0,0,0,0,1
2023-06-28T00:00:00Z,0,0,22,June,0,0,0,0,0,0,1
2023-06-28T00:00:00Z,0,0,22,June,0,0,0,0,0,0,1
2023-06-28T00:00:00Z,0,0,22,June,0,0,0,0,0,0,1
2023-06-28T00:00:00Z,0,0,22,June,0,0,0,0,0,0,1
2023-06-28T00:00:00Z,125,133,22,June,0,0,0,0,0,0,1
2023-06-28T00:00:00Z,0,0,22,June,0,0,0,0,0,0,1
2023-06-28T00:00:00Z,0,0,22,June,0,0,0,0,0,0,1
2023-06-28T00:00:00Z,0,0,22,June,0,0,0,0,0,0,1
2023-06-28T00:00:00Z,0,0,23,June,0,0,0,0,0,0,1
2023-06-28T00:00:00Z,0,0,23,June,0,0,0,0,0,0,1
2023-06-28T00:00:00Z,9,14,23,June,0,0,0,0,0,0,1
2023-06-28T00:00:00Z,0,0,0,June,0,0,0,0,0,0,1
2023-06-28T00:00:00Z,0,0,0,June,0,0,0,0,0,0,1
2023-06-28T00:00:00Z,0,0,0,June,0,0,0,0,0,0,1
2023-06-28T00:00:00Z,0,0,0,June,0,0,0,0,0,0,1
2023-06-28T00:00:00Z,0,0,1,June,0,0,0,0,0,0,1
2023-06-28T00:00:00Z,0,0,17,June,0,0,0,0,0,0,1
2023-06-29T00:00:00Z,21,28,2,June,0,0,0,0,1,0,0
2023-06-29T00:00:00Z,0,0,2,June,0,0,0,0,1,0,0
2023-06-29T00:00:00Z,0,0,4,June,0,0,0,0,1,0,0
2023-06-29T00:00:00Z,0,0,6,June,0,0,0,0,1,0,0
2023-06-29T00:00:00Z,7,14,5,June,0,0,0,0,1,0,0
2023-06-29T00:00:00Z,3,8,7,June,0,0,0,0,1,0,0
2023-06-29T00:00:00Z,0,0,6,June,0,0,0,0,1,0,0
2023-06-29T00:00:00Z,0,0,15,June,0,0,0,0,1,0,0
2023-06-29T00:00:00Z,0,0,6,June,0,0,0,0,1,0,0
2023-06-29T00:00:00Z,9,14,19,June,0,0,0,0,1,0,0
2023-06-29T00:00:00Z,5,10,6,June,0,0,0,0,1,0,0
2023-06-29T00:00:00Z,0,0,22,June,0,0,0,0,1,0,0
2023-06-29T00:00:00Z,0,0,6,June,0,0,0,0,1,0,0
2023-06-29T00:00:00Z,0,0,22,June,0,0,0,0,1,0,0
2023-06-29T00:00:00Z,0,0,7,June,0,0,0,0,1,0,0
2023-06-29T00:00:00Z,0,0,7,June,0,0,0,0,1,0,0
2023-06-29T00:00:00Z,0,0,8,June,0,0,0,0,1,0,0
2023-06-29T00:00:00Z,0,0,8,June,0,0,0,0,1,0,0
2023-06-29T00:00:00Z,0,0,8,June,0,0,0,0,1,0,0
2023-06-29T00:00:00Z,0,0,8,June,0,0,0,0,1,0,0
2023-06-29T00:00:00Z,3,5,8,June,0,0,0,0,1,0,0
2023-06-29T00:00:00Z,16,21,9,June,0,0,0,0,1,0,0
2023-06-29T00:00:00Z,4,9,10,June,0,0,0,0,1,0,0
2023-06-29T00:00:00Z,0,0,10,June,0,0,0,0,1,0,0
2023-06-29T00:00:00Z,0,0,10,June,0,0,0,0,1,0,0
2023-06-29T00:00:00Z,10,14,10,June,0,0,0,0,1,0,0
2023-06-29T00:00:00Z,0,0,11,June,0,0,0,0,1,0,0
2023-06-29T00:00:00Z,0,0,11,June,0,0,0,0,1,0,0
2023-06-29T00:00:00Z,0,0,12,June,0,0,0,0,1,0,0
2023-06-29T00:00:00Z,0,0,12,June,0,0,0,0,1,0,0
2023-06-29T00:00:00Z,0,0,13,June,0,0,0,0,1,0,0
2023-06-29T00:00:00Z,0,0,13,June,0,0,0,0,1,0,0
2023-06-29T00:00:00Z,0,0,13,June,0,0,0,0,1,0,0
2023-06-29T00:00:00Z,0,0,13,June,0,0,0,0,1,0,0
2023-06-29T00:00:00Z,0,0,14,June,0,0,0,0,1,0,0
2023-06-29T00:00:00Z,31,34,14,June,0,0,0,0,1,0,0
2023-06-29T00:00:00Z,0,0,15,June,0,0,0,0,1,0,0
2023-06-29T00:00:00Z,7,10,15,June,0,0,0,0,1,0,0
2023-06-29T00:00:00Z,12,15,15,June,0,0,0,0,1,0,0
2023-06-29T00:00:00Z,0,0,15,June,0,0,0,0,1,0,0
2023-06-29T00:00:00Z,14,17,15,June,0,0,0,0,1,0,0
2023-06-29T00:00:00Z,0,0,16,June,0,0,0,0,1,0,0
2023-06-29T00:00:00Z,0,0,16,June,0,0,0,0,1,0,0
2023-06-29T00:00:00Z,10,13,16,June,0,0,0,0,1,0,0
2023-06-29T00:00:00Z,0,0,17,June,0,0,0,0,1,0,0
2023-06-29T00:00:00Z,0,0,17,June,0,0,0,0,1,0,0
2023-06-29T00:00:00Z,0,0,18,June,0,0,0,0,1,0,0
2023-06-29T00:00:00Z,11,14,18,June,0,0,0,0,1,0,0
2023-06-29T00:00:00Z,0,0,18,June,0,0,0,0,1,0,0
2023-06-29T00:00:00Z,0,0,18,June,0,0,0,0,1,0,0
2023-06-29T00:00:00Z,10,13,18,June,0,0,0,0,1,0,0
2023-06-29T00:00:00Z,0,0,18,June,0,0,0,0,1,0,0
2023-06-29T00:00:00Z,0,0,18,June,0,0,0,0,1,0,0
2023-06-29T00:00:00Z,3,6,19,June,0,0,0,0,1,0,0
2023-06-29T00:00:00Z,0,0,19,June,0,0,0,0,1,0,0
2023-06-29T00:00:00Z,0,0,19,June,0,0,0,0,1,0,0
2023-06-29T00:00:00Z,4,7,19,June,0,0,0,0,1,0,0
2023-06-29T00:00:00Z,16,20,20,June,0,0,0,0,1,0,0
2023-06-29T00:00:00Z,0,0,20,June,0,0,0,0,1,0,0
2023-06-29T00:00:00Z,48,53,20,June,0,0,0,0,1,0,0
